PRODUCT_NAME,ADDITIVES_EN,ADDITIVES_EN_encoded,ALCOHOL_100G,ALLERGENS,ALLERGENS_encoded,ALPHA_LINOLENIC_ACID_100G,CALCIUM_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G,CHOLESTEROL_100G,CREATOR,CREATOR_encoded,ECOSCORE_GRADE,ECOSCORE_GRADE_encoded,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FOOD_GROUPS_EN,FOOD_GROUPS_EN_encoded,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,INGREDIENTS_TAGS,INGREDIENTS_TAGS_encoded,INGREDIENTS_TEXT,INGREDIENTS_TEXT_encoded,INSOLUBLE_FIBER_100G,IODINE_100G,IRON_100G,LACTOSE_100G,MAGNESIUM_100G,MALTODEXTRINS_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_GRADE_encoded,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OMEGA_3_FAT_100G,OMEGA_6_FAT_100G,PANTOTHENIC_ACID_100G,PHOSPHORUS_100G,PHYLLOQUINONE_100G,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SODIUM_100G,STARCH_100G,SUCROSE_100G,SUGARS_100G,TRACES_EN,TRACES_EN_encoded,TRANS_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B1_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_B9_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_E_100G,VITAMIN_K_100G,VITAMIN_PP_100G,ZINC_100G
PESTO DI TOFU,,0.0,0.0,,0.0,0.0,0.0,0.0014285714285714286,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.2707164080554639,0.0,0.27071823204419887,0.0,0.39,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096875,0.027777777777777776,0.095,0.027777777777777776,0.0,0.0,0.011111111111111112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BURGER DI TOFU COM MIGLIO E SOIA,,0.0,0.0,,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.5234375,0.12991086167051832,0.0,0.1298342541436464,0.0,0.11,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.37209302325581395,0.37209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07604166666666666,0.020370370370370372,0.025,0.02037037037037037,0.0,0.0,0.018055555555555554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEDBURRGER DI TOFU ALLE OLIVE,,0.0,0.0,,0.0,0.0,0.0,0.0064285714285714285,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.640625,0.1581379993397161,0.0,0.15814917127071823,0.0,0.16,0.18275862068965518,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.2558139534883721,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.018333333333333333,0.03833333333333333,0.018333333333333333,0.0,0.0,0.013888888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE BOLOGNAISE VEGAN AU TOFU,,0.0,0.0,,0.0,0.0,0.0,0.010892857142857142,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.10085836909871244,0.0,0.10082872928176795,0.0,0.11,0.0,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.34375,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.3953488372093023,0.3953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04479166666666666,0.018518518518518517,0.021666666666666667,0.018518518518518517,0.0,0.0,0.0625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COTOLETTA TOFU,,0.0,0.0,,0.0,0.0,0.0,0.033928571428571426,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.15186530207989435,0.0,0.15193370165745856,0.0,0.11,0.0896551724137931,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666666,0.02592592592592592,0.02333333333333333,0.02592592592592593,0.0,0.0,0.012499999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEDAGLIONI DI TOFU E MIGLIO,,0.0,0.0,,0.0,0.0,0.0,0.030178571428571426,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.14295146913172666,0.0,0.14295580110497236,0.0,0.107,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08645833333333333,0.016666666666666666,0.025,0.016666666666666666,0.0,0.0,0.03333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOJA ORIGINAL,,0.0,0.0,,0.0,0.0,0.0,0.0019642857568605357,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.59375,0.02839220864971938,0.0,0.02831491712707182,0.0,0.022999999523163003,0.017241379310344827,"BEVERAGES,PLANT-BASED MILK SUBSTITUTES",0.03125,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.2558139534883721,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03749999900658958,0.0020370370259990738,0.010000000397364334,0.0020370370259990738,0.0,0.0,0.006944444444444444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOISSON SOJA,,0.0,0.0,,0.0,0.0,0.0,0.0024999999999999996,0.0,0.0,0.0,OPENFOODFACTS-CONTRIBUTORS,0.6907630522088353,B,0.2857142857142857,0.6640625,0.029712776493892375,0.0,0.029696132596685083,0.0,0.023,0.0,"BEVERAGES,PLANT-BASED MILK SUBSTITUTES",0.03125,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.2558139534883721,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03958333333333333,0.004166666666666667,0.0016666666666666668,0.004166666666666667,0.0,0.0,0.011111111111111112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUGO VEGANO ALLA BOLOGNESE CON SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.009821428571428571,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.578125,0.06553317926708485,0.0,0.06560773480662983,0.0,0.04,0.0,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.34375,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.3255813953488372,0.3255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08645833333333333,0.024074074074074074,0.011666666666666665,0.024074074074074074,0.0,0.0,0.04027777777777777,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOISSON BIOLOGIQUE À BASE DE SOJA AVEC CALCIUM,,0.0,0.0,,0.0,0.0,0.0,0.005535714285714285,0.0,0.0,0.0,FOODREPO,0.34939759036144574,B,0.2857142857142857,0.6640625,0.03449983492901948,0.0,0.03453038674033149,0.0,0.024,0.020689655172413793,"BEVERAGES,PLANT-BASED MILK SUBSTITUTES",0.03125,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.2558139534883721,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03854166666666667,0.002037037037037037,0.01,0.002037037037037037,0.0,0.0,0.034722222222222224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CROCCHETTE SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.01375,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.12842522284582372,0.0,0.12845303867403315,0.0,0.076,0.13793103448275862,,0.0,0.0,0.0,0.04198473282442748,"EN:SEITAN,EN:CEREAL,EN:WHEAT,EN:CARROT,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:ONION,EN:EXTRA-VIRGIN-OLIVE-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:OLIVE-OIL,EN:VIRGIN-OLIVE-OIL,EN:POTATO-FLAKES,EN:POTATO,EN:WHITE-PEPPER,EN:SEED,EN:PEPPER,IT:AMIDO-DI-TAPIOCA-E-PATIATA,EN:VEGETABLE-FIBER,EN:FIBER,EN:NATURAL-FLAVOURING,EN:FLAVOURING,EN:WATER,IT:GLUFINE-DI-FRUMENTO,EN:WHEAT-FLOUR,EN:FLOUR,EN:CEREAL-FLOUR,EN:SOY-SAUCE,EN:SAUCE,EN:GINGER,EN:CONDIMENT,EN:SPICE,IT:FAGIOLI-DI-SOIA,EN:WHOLE-WHEAT,EN:SALT",0.15320121951219512,"SEITAN 56 % (ACQUA, GLUFINE DI FRUMENTO, FARINA DI FRUMENTO, SALSA DI SOIA (ACQUA, FAGIOLI DI SOIA', GRANO INTEGRALE, SALE), ZENZERO ), CAROTE, CIPOLLE, OLIO EXTRA VERGINE DI OLIVA&QUOT;, FIOCCHI DI PATATE&QUOT;, PEPE BIANCO, AMIDO DI TAPIOCA E PATIATA, FIBRE VEGETALI, AROMI NATURALI.",0.7375886524822696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.27906976744186046,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.02351851851851852,0.028333334128061667,0.02351851851851852,0.0,0.0,0.0,"CELERY,EGGS,MILK,MUSTARD,NUTS,SESAME SEEDS",0.2197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COTOLETTA DI SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.030357142857142857,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.13123142951469133,0.0,0.13121546961325967,0.0,0.06,0.06896551724137931,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03888888888888889,0.013333333333333334,0.03888888888888888,0.0,0.0,0.06666666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFFETTATO DI SEITAN ALLA CURCUMA,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPPELLETTI AL SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.19957081545064378,0.0,0.19958563535911603,0.0,0.066999998092651,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.042592592592592585,0.029999999205271664,0.04259259259259259,0.0,0.0,0.020833333333333332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BURGER BIOLOGICO FUNGHI, TOFU E CURCUMA",,0.0,0.0,,0.0,0.0,0.0,0.019642857142857142,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.5234375,0.06767910201386597,0.0,0.06767955801104972,0.0,0.011000000000000001,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.27906976744186046,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08437499999999999,0.014074074074074074,0.0016666666666666668,0.014074074074074072,0.0,0.0,0.008333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFFETTATO DI SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.01589285646166125,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.14922416639154837,0.0,0.14917127071823205,0.0,0.088999996185303,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.8,0.6046511627906976,0.6046511627906976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.04814814814814815,0.018333333730698335,0.04814814814814815,0.0,0.0,0.008333333664470277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU AL NATURALE,,0.0,0.0,,0.0,0.0,0.0,0.0012499999999999998,0.0,0.0,0.0,GOGHBATCH,0.37751004016064255,B,0.2857142857142857,0.6640625,0.09128425222845823,0.0,0.09185082872928177,0.14945945945945946,0.078,0.06206896551724138,"CEREALS AND POTATOES,LEGUMES",0.21875,0.0,0.0,0.0,"EN:WATER,EN:SOYA,EN:E511",0.6082317073170732,"ACQUA, SOIA* 41%, CLORURO DI MAGNESIO. *DA AGRICOLTURA BIOLOGICA.",0.03404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.20930232558139533,0.20930232558139533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333331,0.0007407407407407407,0.021666666666666667,0.0007407407407407407,0.0,0.0,0.00972222222222222,"CELERY,GLUTEN,LUPIN,MUSTARD,NUTS,SESAME SEEDS",0.29120879120879123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMATES ET TOFU,,0.0,0.0,,0.0,0.0,0.0,0.010892857142857142,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.10085836909871244,0.0,0.10082872928176795,0.0,0.11,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04479166666666666,0.018518518518518517,0.021666666666666667,0.018518518518518517,0.0,0.0,0.0625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEITAN ALLA PIASTRA,,0.0,0.0,,0.0,0.0,0.0,0.006071428571428571,0.0,0.0,0.0,ZULU,0.9959839357429718,UNKNOWN,1.0,0.046875,0.09805216242984484,0.0,0.09806629834254144,0.0,0.035,0.09310344827586207,,0.0,0.0,0.0,0.0,"EN:WHEAT-FLOUR,EN:CEREAL,EN:FLOUR,EN:WHEAT,EN:CEREAL-FLOUR,EN:WATER,EN:SOY-SAUCE,EN:SAUCE,IT:OLIO-DI-SEMI-DI-GIRASOLE-ZENZERO,IT:INGREDIENTI,IT:PRODOTTI-A-BASE-DI-UOVA-E-PRODOTTI-A-BASE-LATTE,EN:GLUTEN,IT:FAGIOLI-DI-SOIA,IT:GRAN-INTEGRALE,EN:SEA-SALT,EN:SALT",0.826219512195122,"FARINA DI FRUMENTO* (GLUTINE* 15%) ACQUA, SALSA DI SOIA* (ACQUA, FAGIOLI DI SOIA“, GRAN INTEGRALE“, SALE MARINO), OLIO DI SEMI DI GIRASOLE* ZENZERO“. (*) INGREDIENTI BIOLOGICI. PUÒ CONTENERE FRUTTA A GUSCIO, SEDANO, SENAPE, PRODOTTI A BASE DI UOVA E PRODOTTI A BASE LATTE",0.373758865248227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.37209302325581395,0.37209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26041666666666663,0.03462962962962963,0.021666666666666667,0.03462962962962963,0.0,0.0,0.0,"CELERY,MUSTARD,NUTS",0.42307692307692313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIOR DI SOJA,,0.0,0.0,,0.0,0.0,0.0,0.04517857142857143,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.13535820402773194,0.0,0.13535911602209943,0.0,0.09,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007291666666666666,0.003703703703703704,0.13333333333333333,0.0037037037037037034,0.0,0.0,0.32083333333333336,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WURSTEL DI TOFU GUSTOSI,,0.0,0.0,,0.0,0.0,0.0,0.0023214285714285715,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.12991086167051832,0.0,0.1298342541436464,0.0,0.13,0.10689655172413794,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.03333333333333333,0.03,0.03333333333333333,0.0,0.0,0.008333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORTINE VEG AL TOFU CON ZUCCHINE E PISELLI,,0.0,0.0,,0.0,0.0,0.0,0.060714285714285714,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.2002310993727303,0.0,0.20027624309392264,0.0,0.11,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13541666666666666,0.013888888888888888,0.021666666666666667,0.013888888888888888,0.0,0.0,0.034722222222222224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEDBURGER DI TOFU AGLI SPINACI,,0.0,0.0,,0.0,0.0,0.0,0.0067857142857142855,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.5234375,0.12149224166391549,0.0,0.12154696132596685,0.0,0.11,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.34883720930232553,0.34883720930232553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333331,0.017407407407407406,0.025,0.017407407407407406,0.0,0.0,0.011111111111111112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CROCCHETTE TOFU FARRO DATTERINI BIO,,0.0,0.0,,0.0,0.0,0.0,0.019642857142857142,0.0,0.0,0.0,KILIWEB,0.4698795180722891,B,0.2857142857142857,0.6328125,0.09673159458567185,0.0,0.09668508287292818,0.15837837837837837,0.065,0.20689655172413793,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.2325581395348837,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06979166666666667,0.018148148148148146,0.02,0.01814814814814815,0.0,0.0,0.013888888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PESTO DE BASILIC AU SOJA,,0.0,0.0,,0.0,0.0,0.0,0.003928571428571429,0.0,0.0,0.0,KILIWEB,0.4698795180722891,D,0.5714285714285714,0.34375,0.30670188180917796,0.0,0.30662983425414364,0.0,0.46,0.0,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.34375,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.8,0.7209302325581395,0.7209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05208333333333333,0.03888888888888889,0.08166666666666667,0.03888888888888888,0.0,0.0,0.013888888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FETTE DI SEITAN NATURALE,,0.0,0.0,,0.0,0.0,0.0,0.00857142857142857,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.08699240673489601,0.0,0.08701657458563536,0.0,0.012,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.01759259259259259,0.0033333333333333335,0.01759259259259259,0.0,0.0,0.008333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU NATURALE,,0.0,0.0,EN:SOYBEANS,0.9230769230769231,0.0,0.0,0.003928571428571429,0.0,0.0,0.0,TELPERION87,0.9156626506024096,B,0.2857142857142857,0.6640625,0.10614064047540443,0.0,0.10704419889502761,0.17378378378378379,0.092,0.06551724137931034,"CEREALS AND POTATOES,LEGUMES",0.21875,0.0,0.0,0.0,"EN:WATER,EN:SOYA",0.6044207317073171,"ACQUA, SOIA 45%",0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.20930232558139533,0.20930232558139533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0022222222222222222,0.02666666666666667,0.0022222222222222222,0.0,0.0,0.001388888888888889,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COTOLETTA DI TOFU E SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.019285714285714288,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.15615714757345658,0.0,0.15607734806629833,0.0,0.11789999999999999,0.2517241379310345,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16249999999999998,0.037037037037037035,0.041666666666666664,0.037037037037037035,0.0,0.0,0.011111111111111112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEDAGLIONI DI SEITAN CON CIPOLLA,,0.0,0.0,,0.0,0.0,0.0,0.004464285714285714,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.14097061736546715,0.0,0.1408839779005525,0.0,0.11599999999999999,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20520833333333333,0.037037037037037035,0.021666666666666667,0.037037037037037035,0.0,0.0,0.011111111111111112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PESTO VEGAN AU TOFU,,0.0,0.0,,0.0,0.0,0.0,0.021785714285714283,0.0,0.0,0.0,KILIWEB,0.4698795180722891,C,0.42857142857142855,0.4609375,0.44338065368108287,0.0,0.44337016574585636,0.0,0.627,0.0,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.34375,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,1.0,0.9302325581395349,0.9302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06562499999999999,0.04407407407407407,0.16166666666666665,0.04407407407407407,0.0,0.0,0.013888888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAGÙ DI SEITAN,,0.0,0.0,,0.0,0.0,0.0,0.009285714285714286,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.049686365137008914,0.0,0.049723756906077346,0.0,0.025,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.01296296296296296,0.006666666666666667,0.012962962962962964,0.0,0.0,0.048611111111111105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BURGER DI TOFU CON ZUCCHINE E QUINOA,,0.0,0.0,,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.13057114559260483,0.0,0.13052486187845302,0.0,0.11,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05833333333333333,0.01574074074074074,0.028333333333333332,0.015740740740740743,0.0,0.0,0.05138888888888889,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
