PRODUCT_NAME,ADDED_SUGARS_100G,ALCOHOL_100G,ALPHA_LINOLENIC_ACID_100G,BIOTIN_100G,BUTYRIC_ACID_100G,CALCIUM_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G,CHLORIDE_100G,CHOLESTEROL_100G,CHROMIUM_100G,COCOA_100G,COPPER_100G,COUNTRIES_EN,ECOSCORE_GRADE,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FLUORIDE_100G,FOLATES_100G,FRUCTOSE_100G,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_DRIED_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,GLUCOSE_100G,INSOLUBLE_FIBER_100G,IODINE_100G,IRON_100G,ISO3,LACTOSE_100G,LINOLEIC_ACID_100G,MAGNESIUM_100G,MALTODEXTRINS_100G,MANGANESE_100G,MOLYBDENUM_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OLEIC_ACID_100G,OMEGA_3_FAT_100G,OMEGA_6_FAT_100G,PANTOTHENIC_ACID_100G,PHOSPHORUS_100G,PHYLLOQUINONE_100G,PIB,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SELENIUM_100G,SODIUM_100G,SOLUBLE_FIBER_100G,STARCH_100G,SUCROSE_100G,SUGARS_100G,TRANS_FAT_100G,UNSATURATED_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B1_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_B9_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_E_100G,VITAMIN_K_100G,VITAMIN_PP_100G,ZINC_100G
TOFU NATURE,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,121.0,468.0,0.0,112.0,468.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,12.0,0.03,1.0,0.0,0.012,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU NATURE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1KG TOFU NATURE BLOC,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,469.0,0.0,112.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,12.0,0.025000000372529,1.0,0.0,0.0100000001490116,0.0,0.0,0.0,0.30000001192093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAKS DE TOFU AUX EPINARDS ET A L'EMMENTAL BIO,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,2,79.0,770.0,0.0,184.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,12.9,1.8,3.5,0.0,0.72,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAKS DE TOFU A L'AUBERGINE ET AU PARMESAN BIO,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,2,76.0,771.0,0.0,184.0,771.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,11.3,0.875,2.1,0.0,0.35,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAK DE TOFU TOMATE ET CHEVRE BIO,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,2,79.0,847.0,0.0,0.0,847.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,14.0,1.16,2.72,0.0,0.464,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU HERBES,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,2,79.0,544.0,0.0,130.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,12.7,0.5,0.9,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU BASILIC,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,106.0,607.0,0.0,145.0,0.0,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.66666666666667,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,12.0,1.0,1.6,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU FUME,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,119.0,496.0,0.0,118.0,496.0,6.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,15.0,0.88,0.9,0.0,0.352,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU FUME,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,510.0,0.0,122.0,0.0,6.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,15.0,0.88,0.9,0.0,0.352,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU INDIEN,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,106.0,515.0,0.0,123.0,0.0,7.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.90909090909091,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,12.0,1.8,1.3,0.0,0.72,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200G TOFU ALGUES,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,2,77.0,586.0,0.0,140.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,13.0,1.32,1.4,0.0,0.528,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU AIL & CIBOULETTE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,106.0,523.0,0.0,125.0,0.0,7.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,13.0,1.0,0.8,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU CURCUMA,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,111.0,481.0,0.0,115.0,0.0,6.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,12.0,1.0,0.9,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU EPINARD NOISETTE,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,119.0,519.0,0.0,127.0,519.0,7.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.0,-2.0,0.0,0.53,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,12.0,0.84,0.8,0.0,0.336,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU GRAINES TOASTEES,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,95.0,506.0,0.0,121.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,11.5,0.9,1.1,0.0,0.36,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU FUME AUX 5 GRAINES,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,107.0,632.0,0.0,151.0,0.0,9.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,15.0,0.8,1.5,0.0,0.32,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU PETITS LEGUMES,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,439.0,0.0,105.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,11.6,1.29,0.9,0.0,0.516,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ROUTE DES TOFUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,573.0,0.0,137.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,13.0,0.76,1.3,0.0,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU AIL DES OURS & NOISETTES,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,106.0,632.0,0.0,151.0,0.0,11.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,13.0,1.0,1.5,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU PERSILLADE,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,444.0,0.0,106.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,11.0,0.7,0.7,0.0,0.28,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALETTES AU TOFU EPINARD FROMAGE,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,2,76.0,769.0,0.0,0.0,769.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,12.9,0.9,1.8,0.0,0.36,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALETTES AU TOFU AUBERGINE PARMESAN,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,2,79.0,611.0,0.0,146.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,11.0,0.81,1.4,0.0,0.324,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALETTE AU TOFU REBLOCHON,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,644.0,0.0,154.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,10.5,1.2,2.3,0.0,0.48,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2X90G GALETTES AU TOFU ET AU POTIMARRON,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,720.0,0.0,172.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,12.0,1.0,2.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2X90G GALETTES AU TOFU PROVENÇALE,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,686.0,0.0,164.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11111111111111,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,12.3,0.8,1.3,0.0,0.32,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALETTES AU TOFU TOMATES CHEVRE,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,2,79.0,870.0,0.0,208.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,16.3,1.2,2.5,0.0,0.48,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALETTES AU TOFU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALETTE TOFU CHEVRE MIEL,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,782.0,0.0,187.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,13.2,1.1,2.3,0.0,0.44,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU GRILLE A L’AIL DES OURS,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,118.0,874.0,0.0,209.0,0.0,11.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,17.0,1.6,1.3,0.0,0.64,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPREMES DE TOFU FUMES AU BOIS DE HETRE,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,122.0,733.0,0.0,199.0,733.0,14.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,16.0,1.7,1.2,0.0,0.68,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SURPREMES DE TOFU TOMATES SECHEES & BASILIC,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,106.0,735.0,0.0,188.0,735.0,12.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,0.0,0.61,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,17.0,1.3,1.6,0.0,0.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPREMES DE TOFU GRILLE SESAME GINGEMBRE,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,724.0,0.0,173.0,0.0,7.7,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,17.0,1.1,0.92,0.0,0.44,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALETTES AU TOFU A L'EMMENTAL CUITES SURGELEES,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,808.0,0.0,193.0,0.0,11.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,13.3,0.8,3.6,0.0,0.32,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 GALETTES VEGETALES TOFU EMMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,799.0,0.0,191.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,13.0,0.8,3.6,0.0,0.32,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU TRADITIONNEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,2,79.0,472.0,0.0,113.0,472.0,6.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,13.0,0.01,0.9,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU TRADITIONNEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,1,91.0,472.0,0.0,113.0,472.0,6.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,13.0,0.01,0.9,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU SUPER EF 500G,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,7,0.0,247.0,0.0,59.0,0.0,3.1,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,6.9,0.01,0.4,0.0,0.004,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFU JAPONAIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRANCE,2,79.0,234.0,0.0,56.0,0.0,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2639008701648.0,0.0,0.0,6.2,0.01,0.4,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
