PRODUCT_NAME,ADDITIVES_EN,ADDITIVES_EN_encoded,ALLERGENS,ALLERGENS_encoded,CALCIUM_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CHOLESTEROL_100G,CREATOR,CREATOR_encoded,ECOSCORE_GRADE,ECOSCORE_GRADE_encoded,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FOOD_GROUPS_EN,FOOD_GROUPS_EN_encoded,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,INGREDIENTS_TAGS,INGREDIENTS_TAGS_encoded,INGREDIENTS_TEXT,INGREDIENTS_TEXT_encoded,INSOLUBLE_FIBER_100G,IRON_100G,LACTOSE_100G,MAGNESIUM_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_GRADE_encoded,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OMEGA_3_FAT_100G,PHOSPHORUS_100G,PHYLLOQUINONE_100G,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SODIUM_100G,SUGARS_100G,TRACES_EN,TRACES_EN_encoded,TRANS_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_K_100G
ORGANIC TOFU CUTLET,"E415 - XANTHAN GUM,E575 - GLUCONO-DELTA-LACTONE",0.8181818181818182,,0.0,0.00045853658536585366,0.10810810810810811,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,UNKNOWN,1.0,0.0,0.16583047266965936,0.0,0.16574585635359118,0.0,0.05844155844155845,0.17500000000000002,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:TOFU,EN:SAUCE,EN:CANOLA-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:RAPESEED-OIL,EN:NATURAL-FLAVOURING,EN:FLAVOURING,EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E575,EN:E511,EN:TAMARI,EN:SOY-SAUCE,EN:SAKE,EN:ALCOHOL,EN:CIDER-VINEGAR,EN:VINEGAR,EN:HONEY,EN:ADDED-SUGAR,EN:SPICE,EN:CONDIMENT,EN:SUGAR,EN:DISACCHARIDE,EN:RICE-VINEGAR,EN:GARLIC-PUREE,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:GARLIC,EN:GINGER,EN:SESAME,EN:SEED,EN:PLUM,EN:FRUIT,EN:ARROWROOT,EN:STARCH,EN:E415,EN:GARLIC-POWDER,EN:SALT,EN:RICE",0.46547314578005117,"ORGANIC TOFU (WATER, ORGANIC SOYBEANS, GLUCONO DELTA LACTONE, MAGNESIUM CHLORIDE), SAUCE (TAMARI SOY SAUCE [WATER, SOYBEANS, SALT, ALCOHOL], SAKE [WATER, RICE, SALT], WATER, APPLE CIDER VINEGAR, ORGANIC HONEY, SPICES, ORGANIC SUGAR, RICE VINEGAR, GARLIC PUREE, GINGER PUREE, SESAME POWDER, CANOLA OIL, PLUM JUICE CONCENTRATE, ARROWROOT, XANTHAN GUM, GARLIC POWDER), ORGANIC CANOLA OIL, NATURAL FLAVOR.",0.3950617283950617,0.0,0.008833333333333335,0.0,0.0,0.3721518987341772,A,0.2,0.08333333333333334,0.08333333333333334,0.0,0.0,0.0,0.529,0.0,0.16470588235294117,0.009066666666666981,0.0,0.009066666666666981,0.029411764705882353,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PREMIUM TOFU,,0.0,,0.0,0.0008585365853658536,0.03175675675675676,0.0,0.0,KILIWEB,0.4761904761904762,B,0.2,0.6311475409836066,0.09057301293900184,0.0,0.09060773480662984,0.0,0.06116883116883117,0.12,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E516",0.731457800511509,"WATER, SOYBEANS, CALCIUM SULFATE.",0.9432098765432099,0.0,0.0046944444444444455,0.0,0.0,0.14936708860759493,A,0.2,0.08333333333333334,0.08333333333333334,0.0,0.0,0.0,0.294,0.14868804664723032,0.09694117647058824,0.0006800000000000236,0.013720930232558139,0.0006800000000000236,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HOUSE FOODS, TOFU",E575 - GLUCONO-DELTA-LACTONE,0.9848484848484849,,0.0,0.0008585365853658536,0.03175675675675676,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,B,0.2,0.6311475409836066,0.15579614470557168,0.0,0.1558011049723757,0.0,0.10701298701298702,0.12,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E516,EN:E575",0.7391304347826088,"WATER, ORGANIC SOYBEANS, CALCIUM SULFATE, GLUCONO DELTA LACTONE.",0.8864197530864197,0.0,0.0058888888888888906,0.0,0.0,0.5962025316455697,A,0.2,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.23500000000000001,0.16034985422740528,0.19376470588235292,0.0,0.027441860465116277,0.0,0.03470588235294118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZUMAYA TOFU,,0.0,,0.0,0.0,0.015898251192368918,0.0,0.0,KILIWEB,0.4761904761904762,B,0.2,0.6311475409836066,0.03908106680749934,0.0,0.038999025024374585,0.0,0.07639419404125325,0.0,"CEREALS AND POTATOES,LEGUMES",0.3333333333333333,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:LESS-THAN-2-OF-CALCIUM-SULFATE-MAGNESIUM-CHLORIDE",0.7621483375959079,"WATER, SOYBEANS, LESS THAN 2% OF CALCIUM SULFATE MAGNESIUM CHLORIDE. CONTAINS: SOY",0.9481481481481482,0.0,0.0,0.0,0.0,0.0,A,0.2,0.1388888888888889,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.09688581314878941,0.0,0.02735978112175116,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HOUSE FOODS, ORGANIC TOFU GRILLED",,0.0,,0.0,0.0008585365853658536,0.0477027027027027,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,UNKNOWN,1.0,0.0,0.10377607604964352,0.0,0.10386740331491713,0.0,0.05350649350649351,0.12,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E516,EN:E509",0.7340153452685423,"WATER, ORGANIC SOYBEANS, CALCIUM SULFATE, CALCIUM CHLORIDE.",0.8839506172839506,0.0,0.0046944444444444455,0.0,0.0,0.14936708860759493,A,0.2,0.08333333333333334,0.08333333333333334,0.0,0.0,0.0,0.294,0.11467444120505345,0.12458823529411764,0.0006800000000000236,0.013720930232558139,0.0006800000000000236,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAKED TOFU BAR,E575 - GLUCONO-DELTA-LACTONE,0.9848484848484849,EN:SOYBEANS,0.9787234042553191,0.001395121951219512,0.09648648648648649,0.0,0.0,ORG-DATABASE-USDA,0.6952380952380953,UNKNOWN,1.0,0.0,0.23633482968048586,0.0,0.23646408839779007,0.0,0.16233766233766234,0.18000000000000002,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E516,EN:SALT,EN:CANE-SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SUGAR,EN:E575,EN:NATURAL-ONION-FLAVOURING,EN:FLAVOURING,EN:NATURAL-FLAVOURING,EN:ONION-FLAVOURING,EN:YEAST-EXTRACT,EN:YEAST",0.7468030690537085,"WATER, SOYBEANS, CALCIUM SULFATE, SALT, CANE SUGAR, GLUCONO DELTA LACTONE, NATURAL ONION FLAVOR, YEAST EXTRACT.",0.9407407407407408,0.0,0.00713888888888889,0.0,0.0,0.0,B,0.4,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.21011764705882352,0.03439666666666786,0.041627906976744185,0.03439666666666786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC GRILLED TOFU,,0.0,,0.0,0.0,0.02702702702702703,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.08846052284129918,0.0,0.08839779005524863,0.0,0.006493506493506494,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.10588235294117647,0.022666666666667452,0.0,0.022666666666667456,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HOUSE FOODS, ORGANIC TOFU CUBED",,0.0,,0.0,0.0008585365853658536,0.0477027027027027,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,UNKNOWN,1.0,0.0,0.10377607604964352,0.0,0.10386740331491713,0.0,0.05350649350649351,0.12,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E516,EN:E509",0.7340153452685423,"WATER, ORGANIC SOYBEANS, CALCIUM SULFATE, CALCIUM CHLORIDE.",0.8839506172839506,0.0,0.0046944444444444455,0.0,0.0,0.14936708860759493,A,0.2,0.08333333333333334,0.08333333333333334,0.0,0.0,0.0,0.294,0.11467444120505345,0.12458823529411764,0.0006800000000000236,0.013720930232558139,0.0006800000000000236,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PREMIUM TOFU EXTRA FIRM,,0.0,,0.0,0.0005756097560975609,0.031795945945945946,0.0,0.0,NPIKE,0.6190476190476191,B,0.2,0.6311475409836066,0.10404013731185635,0.0,0.10399734806629835,0.0,0.06875454545454546,0.12,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E516,EN:E509",0.7340153452685423,"WATER, SOYBEANS, CALCIUM SULFATE, CALCIUM CHLORIDE.",0.9382716049382716,0.0,0.0046944444444444455,0.0,0.0,0.14936708860759493,A,0.2,0.08333333333333334,0.08333333333333334,0.0,0.0,0.0,0.294,1.0,0.1107270588235294,0.0006666663333333565,0.013679069767441859,0.0006666663333333565,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIED FISH CAKES WITH TOFU,,0.0,,0.0,0.0,0.17567567567567569,0.0,0.0,FOODVISOR,0.3523809523809524,UNKNOWN,1.0,0.0,0.2175864800633747,0.0,0.21767955801104974,0.0,0.15584415584415584,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.1035294140086454,0.0,0.04418604595716605,0.0,0.09705882212694941,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MABO TOFU SAUCE,,0.0,,0.0,0.0,0.12702702702702703,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.10166358595194085,0.0,0.10165745856353592,0.0,0.061038961038961045,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.036470588235294116,0.07933333333333609,0.0,0.07933333333333609,0.1852941176470588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHINESE MABOTOFU SAUCE,"E150C - AMMONIA CARAMEL,E415 - XANTHAN GUM,E621 - MONOSODIUM GLUTAMATE",0.21212121212121213,,0.0,0.0,0.10662162162162163,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,UNKNOWN,1.0,0.0,0.08740427779244785,0.0,0.08729281767955802,0.0,0.0512987012987013,0.034999999999999996,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.5833333333333333,0.0,0.0,0.0,"EN:WATER,EN:TOMATO-CONCENTRATE,EN:VEGETABLE,EN:TOMATO,EN:SOYA-BEAN-PASTE,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,EN:E621,EN:GARLIC,EN:ROOT-VEGETABLE,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SESAME-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:GINGER,EN:CONDIMENT,EN:SPICE,EN:SPRING-ONION,EN:ONION,EN:SALT,EN:CORN-STARCH,EN:STARCH,EN:MIRIN,EN:SAUCE,EN:SESAME,EN:SEED,EN:DOUBANJIANG,EN:AUTOLYZED-YEAST-EXTRACT,EN:YEAST,EN:YEAST-EXTRACT,EN:ARTIFICIAL-FLAVOURING,EN:FLAVOURING,EN:E415,EN:E150A,EN:VINEGAR,EN:PAPRIKA-COLOR,EN:RICE,EN:GLUTINOUS-RICE,EN:ALCOHOL,EN:ENZYME,EN:RED-BELL-PEPPER,EN:BELL-PEPPER,EN:BLACK-PEPPER,EN:PEPPER,EN:BROAD-BEAN,EN:SUGAR-SYRUP,EN:FERMENTED-RICE-SEASONING",0.8337595907928389,"WATER, TOMATO PASTE, SOYBEAN PASTE (SOYBEAN, RICE, SALT, WATER), MONOSODIUM GLUTAMATE, GARLIC, SUGAR, SESAME OIL, GINGER, SPRING ONION, SALT, CORNSTARCH, MIRIN (GLUTINOUS RICE, RICE, ALCOHOL, ENZYME, WATER), SESAME, SPICES (RED PEPPER, BLACK PEPPER), DOUBANJIANG (RED PEPPER, FAVA BEAN, SUGAR SYRUP, SALT, ALCOHOL, FERMENTED RICE SEASONING), AUTOLYZED YEAST EXTRACT, ARTIFICIAL FLAVOR, XANTHAN GUM, CARAMEL COLOR, VINEGAR, PAPRIKA COLOR.",0.9604938271604938,0.0,0.0,0.0,0.0,0.0,D,0.8,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.030941176470588232,0.07457333333333592,0.012325581395348837,0.07457333333333592,0.15470588235294117,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIGARI SILKEN TOFU,,0.0,,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4761904761904762,B,0.2,0.6311475409836066,0.0,0.0,0.0,0.0,0.0,0.0,"CEREALS AND POTATOES,LEGUMES",0.3333333333333333,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"WANG KOREA, MABO TOFU SAUCE","E415 - XANTHAN GUM,E621 - MONOSODIUM GLUTAMATE",0.8333333333333334,,0.0,0.0,0.12675675675675677,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,UNKNOWN,1.0,0.0,0.08608397148138368,0.0,0.08618784530386742,0.0,0.020259740259740262,0.0,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.5833333333333333,0.0,0.0,0.036350418029807326,"EN:RED-BELL-PEPPER,EN:VEGETABLE,EN:BELL-PEPPER,EN:E621,EN:E415,EN:WATER,EN:SOY-SAUCE,EN:SAUCE,EN:VINEGAR,EN:MALT-SYRUP,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SYRUP,EN:RED-PEPPER-SEED-OIL,EN:CHILI-PEPPER,EN:RED-CHILI-PEPPER,EN:CORN-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:CHILI-BEAN-SAUCE,EN:SPRING-ONION,EN:ROOT-VEGETABLE,EN:ONION,EN:GREEN-HOT-PEPPER,EN:GARLIC,EN:GINGER,EN:CONDIMENT,EN:SPICE,EN:SESAME-OIL,EN:OLEORESIN-PAPRIKA,EN:E150,EN:OLEORESIN-CAPSICUM,EN:SOYA-BEAN-PASTE,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,EN:TOMATO-CONCENTRATE,EN:TOMATO,EN:WHEAT,EN:CEREAL,EN:SALT",0.20460358056265987,"RED PEPPER POWDER, MONOSODIUM GLUTAMATE, XANTHAN GUM, WATER, SOY SAUCE (WHEAT, SOYBEAN, SALT), VINEGAR, MALT SYRUP, RED PEPPER SEED OIL, CORN OIL, CHILI BEAN SAUCE (SOYBEAN), GREEN ONION, GREEN HOT PEPPER, GARLIC, ONION, GINGER, SESAME OIL, OLEORESIN PAPRIKA, CARAMEL, OLEORESIN CAPSICUM, SOYBEAN PASTE, TOMATO PASTE.",0.4691358024691358,0.0,0.0,0.0,0.0,0.0,D,0.8,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.07352941176470588,0.05134000000000178,0.0,0.05134000000000179,0.1838235294117647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE FOR MA PO TOFU,"E150A - PLAIN CARAMEL,E270 - LACTIC ACID",0.15151515151515152,,0.0,0.0,0.16891891891891891,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.14364932664378136,0.0,0.14364640883977903,0.0,0.09090909090909091,0.0,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.5833333333333333,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN-PASTE,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,EN:CHILI-PEPPER,EN:VEGETABLE,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:TOMATO-CONCENTRATE,EN:TOMATO,EN:SESAME-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:OYSTER-SAUCE,EN:SESAME-PASTE,EN:SEED,EN:SESAME,EN:SICHUAN-PEPPER,EN:GARLIC,EN:ROOT-VEGETABLE,EN:MODIFIED-CORN-STARCH,EN:STARCH,EN:CORN-STARCH,EN:MODIFIED-STARCH,EN:ACID,EN:SALT,EN:WHEAT-FLOUR,EN:CEREAL,EN:FLOUR,EN:WHEAT,EN:CEREAL-FLOUR,EN:OYSTER,EN:SHELLFISH,EN:MOLLUSC,EN:COLOUR,EN:E270,EN:E150A",0.8107416879795397,"WATER, FERMENTED SOYBEAN PASTE (WATER, SALT, SOYBEANS, WHEAT FLOUR), SALTED CHILLI PEPPERS, SUGAR, TOMATO PASTE, SESAME OIL, OYSTER SAUCE (WATER, SUGAR, SALT, OYSTER EXTRACTIVES, MODIFIED CORN STARCH, COLOUR: E150A), SESAME PASTE, SICHUAN PEPPER, DEHYDRATED GARLIC, MODIFIED CORN STARCH, ACID (E270).",0.8666666666666667,0.0,0.0,0.0,0.0,0.0,D,0.8,0.6111111111111112,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.041176470588235294,0.18360000000000637,0.023255813953488372,0.1836000000000064,0.3529411764705882,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SILKEN SOFT TOFU,E575 - GLUCONO-DELTA-LACTONE,0.9848484848484849,EN:SOYBEANS,0.9787234042553191,0.00011707317073170732,0.008108108108108109,0.0,0.0,USDA-NDB-IMPORT,0.9333333333333335,B,0.2,0.6311475409836066,0.052020068655928176,0.0,0.051933701657458566,0.0,0.03246753246753247,0.05882500000000001,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:FILTERED-WATER,EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E575,EN:E509",0.08695652173913045,"FILTERED WATER, SOYBEANS, GLUCONOLACTONE*, CALCIUM CHLORIDE.",0.19753086419753085,0.0,0.002361111111111111,0.0,0.0,0.0,A,0.2,0.1388888888888889,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.009302325581395349,0.0,0.01764705882352941,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC SPROUTED TOFU SUPER FIRM,,0.0,,0.0,0.0002146341463414634,0.0445945945945946,0.0,0.0,ORG-DATABASE-USDA,0.6952380952380953,UNKNOWN,1.0,0.0,0.17005545286506468,0.0,0.1701657458563536,0.0,0.11415584415584415,0.0,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.75,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E511,EN:E516",0.7263427109974425,"WATER, ORGANIC SOYBEANS, MAGNESIUM CHLORIDE, CALCIUM SULFATE.",0.8962962962962963,0.0,0.008250000000000002,0.0,0.0,0.0,A,0.2,0.16666666666666669,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.19388235294117648,0.0009066666666666981,0.025581395348837212,0.0009066666666666982,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE FOR MABO TOFU,"E150C - AMMONIA CARAMEL,E415 - XANTHAN GUM",0.19696969696969696,"EN:GLUTEN,EN:SOYBEANS",0.6382978723404256,0.0,0.4504054054054054,0.0,0.0,KILIWEB,0.4761904761904762,UNKNOWN,1.0,0.0,0.26300501716398206,0.0,0.26298342541436465,0.0,0.12363636363636364,0.24,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.5833333333333333,0.0,0.0,0.0,"EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SOY-SAUCE,EN:SAUCE,EN:WATER,EN:CORN-SYRUP-SOLIDS,EN:CORN-SYRUP,EN:SOYA-BEAN-PASTE,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,EN:CHILI-BEAN-PASTE,EN:RICE-WINE,EN:ALCOHOL,EN:SESAME-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:CHILI-PEPPER,EN:VEGETABLE,EN:E150A,EN:SESAME-PASTE,EN:SEED,EN:SESAME,EN:FISH,EN:SALT,EN:GINGER,EN:CONDIMENT,EN:SPICE,EN:RICE-VINEGAR,EN:VINEGAR,EN:TOMATO-CONCENTRATE,EN:TOMATO,EN:MODIFIED-CORN-STARCH,EN:STARCH,EN:CORN-STARCH,EN:MODIFIED-STARCH,EN:SOYA-OIL,EN:GARLIC,EN:ROOT-VEGETABLE,EN:SICHUAN-PEPPERS,EN:FLAVOUR-ENHANCER,EN:SHALLOT,EN:E415,EN:NATURAL-FLAVOURING,EN:FLAVOURING,EN:WHEAT-FLOUR,EN:CEREAL,EN:FLOUR,EN:WHEAT,EN:CEREAL-FLOUR,EN:BROAD-BEAN,EN:RICE,EN:ANCHOVY,EN:OILY-FISH,EN:DISODIUM-5-INOSINATE,EN:DISODIUM-5-GUANYLATE",0.3375959079283888,"SUGAR, SOY SAUCE (WATER, SALT, SOYBEANS, WHEAT FLOUR), WATER, CORN SYRUP SOLIDS, FERMENTED SOYBEANS PASTE (WATER, SALT, SOYBEANS, WHEAT FLOUR), CHILI BEAN PASTE (CHILI PEPPERS, BROAD BEANS, SALT, WHEAT FLOUR), RICE WINE (WATER, RICE, WHEAT), SESAME OIL, SALTED CHILI PEPPERS (CHILI PEPPERS, SALT), CARAMEL COLOR, SESAME PASTE, FISH EXTRACT (ANCHOVY, SALT), SALT, GINGER, RICE VINEGAR, TOMATO PASTE, MODIFIED CORN STARCH, SOYBEAN OIL, DRIED CHILI PEPPERS, DEHYDRATED GARLIC, SICHUAN PEPPERS, SPICES, FLAVOR ENHANCERS (DISODIUM 5'-INOSINATE, DISODIUM 5'-GUANYLATE), SHALLOTS, XANTHAN GUM, NATURAL FLAVOR.",0.5753086419753086,0.0,0.0,0.0,0.0,0.0,D,0.8,0.5833333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.20235666666667368,0.0,0.2023566666666737,0.7002941176470587,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC TOFU SILKEN,,0.0,,0.0,0.0,0.04769475357710676,0.0,0.0,KILIWEB,0.4761904761904762,B,0.2,0.6311475409836066,0.06495907050435701,0.0,0.06499837504062432,0.0,0.04583651642475195,0.058823529411764996,"CEREALS AND POTATOES,LEGUMES",0.3333333333333333,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0692041522491353,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
