PRODUCT_NAME,ADDITIVES_EN,ADDITIVES_EN_encoded,ALCOHOL_100G,ALLERGENS,ALLERGENS_encoded,ALPHA_LINOLENIC_ACID_100G,ARACHIDIC_ACID_100G,ARACHIDONIC_ACID_100G,BEHENIC_ACID_100G,BIOTIN_100G,CAFFEINE_100G,CALCIUM_100G,CAPROIC_ACID_100G,CAPRYLIC_ACID_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G,CHLORIDE_100G,CHOLESTEROL_100G,CHROMIUM_100G,COCOA_100G,COPPER_100G,CREATOR,CREATOR_encoded,ECOSCORE_GRADE,ECOSCORE_GRADE_encoded,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FOLATES_100G,FOOD_GROUPS_EN,FOOD_GROUPS_EN_encoded,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,GONDOIC_ACID_100G,INGREDIENTS_TAGS,INGREDIENTS_TAGS_encoded,INGREDIENTS_TEXT,INGREDIENTS_TEXT_encoded,INSOLUBLE_FIBER_100G,IODINE_100G,IRON_100G,LIGNOCERIC_ACID_100G,MAGNESIUM_100G,MALTODEXTRINS_100G,MANGANESE_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_GRADE_encoded,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OMEGA_3_FAT_100G,OMEGA_9_FAT_100G,PALMITIC_ACID_100G,PANTOTHENIC_ACID_100G,PHOSPHORUS_100G,PH_100G,POLYOLS_100G,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SELENIUM_100G,SILICA_100G,SODIUM_100G,SOLUBLE_FIBER_100G,STARCH_100G,SUGARS_100G,TRACES_EN,TRACES_EN_encoded,TRANS_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B1_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_B9_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_E_100G,VITAMIN_PP_100G,ZINC_100G
,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPENFOODFACTS-CONTRIBUTORS,0.6,UNKNOWN,1.0,0.15503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SUGARY SNACKS,SWEETS",1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.24324324324324326,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POSTRE DE AVENA VANILLA,E410 - LOCUST BEAN GUM,0.8790849673202614,0.0,"EN:CELERY,EN:SESAME-SEEDS,EN:SOYBEANS",0.17346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,UNKNOWN,1.0,0.15503875968992248,0.12066974595842955,0.0,0.07092198581560284,0.0,0.03391684901531729,0.0,0.0,"SUGARY SNACKS,SWEETS",1.0,0.0,0.0,0.0,0.0,"EN:WATER,ES:BEBIDA-DE-NAVENA,EN:CANE-SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SUGAR,EN:OAT-FLOUR,EN:CEREAL,EN:FLOUR,EN:CEREAL-FLOUR,EN:OAT,EN:COLD-PRESSED-SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:SUNFLOWER-OIL,EN:CORN-STARCH,EN:STARCH,EN:INULIN,EN:FIBER,EN:VEGETABLE-FIBER,EN:TAPIOCA,EN:PEA-PROTEIN,EN:PROTEIN,EN:PLANT-PROTEIN,EN:THICKENER,EN:TURMERIC,EN:CONDIMENT,EN:SPICE,EN:BOURBON-VANILLA-EXTRACT,EN:PLANT,EN:VANILLA,EN:BOURBON-VANILLA,EN:VANILLA-EXTRACT,ES:AROMA-NATURAL-DE-VAINILLA-Y-OTROS-AROMAS-NATURALES,ES:ESTE-PRODUCTO-SE-FABRICA-EN-UNA-PLANTA-DONDE-SE-MANIPULAN-FRUTOS-SECOS,EN:SOYA,EN:CELERY,EN:VEGETABLE,EN:SESAME,EN:SEED,ES:ACEITE-DE-QIRASOL-PRENSADO-EN-FRIO,ES:SAL-MARINĂ,ES:FIBRA-ALIMENTARIA-DE-AGAVE,EN:E410",0.7745901639344263,"AGUA, BEBIDA DE NAVENA* (20,4%: AQUA, AVENA* (11%), ACEITE DE QIRASOL PRENSADO EN FRÍO*, SAL MARINĂ), AZÚCAR DE CAÑA*, HARINA DE AVENA* (2,8%), ACEITE DE GIRASOL PRENSADO EN FRÍO*, ALMIDÓN DE MAÍZ&QUOT;, INULINA* (FIBRA ALIMENTARIA DE AGAVE*), ALMIDÓN DE TAPIOCA“, PROTEÍNA DE GUISANTE, ESPESANTE: GOMA DE SEMILLAS DE ALGARROBO*, CÚRCUMA*, EXTRACTO DE VAINILLA BOURBON* (0,19%), AROMA NATURAL DE VAINILLA Y OTROS AROMAS NATURALES“. (*INGREDIENTES PROCEDENTES DE LA AGRICULTURA ECOLÓGICA). ESTE PRODUCTO SE FABRICA EN UNA PLANTA DONDE SE MANIPULAN FRUTOS SECOS, SOJA, APIO Y SÉSAMO.",0.07384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.32432432432432434,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011166253101736974,0.00021505376344086021,0.005172413793103448,0.0,0.0,0.00021505376344086024,0.0,0.0,0.098,"SOYBEANS,CA:FRUITA-SECA,CA:SOIA-API-SESAM",0.9944751381215469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEFIR DE COCO,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,UNKNOWN,1.0,0.15503875968992248,0.053117782909930716,0.0,0.03120567375886525,0.0,0.007658643326039386,0.0,0.0,"MILK AND DAIRY PRODUCTS,MILK AND YOGURT",0.8421052631578947,0.0,0.0,0.0,0.0,"CA:BEBIDA-DE-COCO,CA:SIROPE-DE-AGAVE,CA:FERMENTOS,CA:PROCEDENTES-DE-AGRICULTURA-ECOLOGICA,CA:SIN-LACTOSA,CA:APTO-PARA-VEGANOS,CA:AGUA-BEBIDA-DE-COCO,CA:ALMIDON-DE-TAPIOCA,CA:AROMA-NATURAL-DE-COCO,EN:SEA-SALT,EN:SALT",0.0010245901639344263,"BEBIDA DE COCO* (90%) (AGUA BEBIDA DE COCO&QUOT;, ALMIDON DE TAPIOCA*, AROMA NATURAL DE COCO&QUOT;, SAL MARINA) SIROPE DE AGAVE*, FERMENTOS. *PROCEDENTES DE AGRICULTURA ECOLÓGICA. SIN-LACTOSA, APTO PARA VEGANOS.",0.11282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,1.0,0.6216216216216217,0.6216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00620347394540943,0.00021505376344086021,0.0017241379310344827,0.0,0.0,0.00021505376344086024,0.0,0.0,0.09300000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOP SELECCIÓN JAMÓN IBÉRICO 100 G & PALETA IBÉRICA 100 G BELLOTA,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MILES67OFF,0.5302325581395348,E,0.6666666666666666,0.20155038759689922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FISH‚ MEAT‚ EGGS,PROCESSED MEAT",0.6052631578947368,0.0,0.0,0.0,0.0,"FR:1-SOBRE-PALETA-IBERICA-BELLOTA-RVA,FR:Y-1-SOBRE-JAMON-IBERICO-BELLOTA-RVA,FR:U",0.8565573770491803,1 SOBRE PALETA IBÉRICA BELLOTA RVA. Y 1 SOBRE JAMÓN IBÉRICO BELLOTA RVA. 100 GR. U.,0.0041025641025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.24324324324324326,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALLARINES DE ESPELTA CON CÚRCUMA,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPENFOODFACTS-CONTRIBUTORS,0.6,B,0.16666666666666666,0.7674418604651163,0.40473441108545033,0.0,0.2375886524822695,0.43338485316846986,0.019693654266958426,0.11272727272727273,0.0,"CEREALS AND POTATOES,CEREALS",0.2631578947368421,0.0,0.0,0.0,0.0,"EN:WHOLEMEAL-SPELT-FLOUR,EN:FLOUR,EN:CEREAL-FLOUR,EN:WHOLEMEAL-FLOUR,EN:SPELT-FLOUR,ES:HARINA-BLANCA-ESPELTA,EN:TURMERIC,EN:CONDIMENT,EN:SPICE",0.8329918032786886,"HARINA INTEGRAL TRIGO ESPELTA (49%), HARINA BLANCA ESPELTA (49%), CURCUMA (2%)",0.36512820512820515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.08108108108108109,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14888337468982632,4.301075268817205e-05,0.005172413793103448,0.0,0.0,4.301075268817205e-05,0.0,0.0,0.009000000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUAH!,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THEODIABLO,0.9023255813953488,UNKNOWN,1.0,0.15503875968992248,0.6169168591224018,0.0,0.3673758865248227,0.6605873261205565,0.5733041575492341,0.0,0.0,,0.0,0.0,0.0,0.006930967563071805,0.0,"EN:WATER,EN:COCONUT-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:CASHEW-NUTS,EN:NUT,EN:TREE-NUT,EN:LENTIL-FLOUR,EN:LEGUME,EN:LENTILS,EN:POTATO-STARCH,EN:STARCH,EN:ARMAGNAC,EN:ALCOHOL,EN:SALT,EN:FLAVOURING,EN:SUCROSE,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SUGAR,EN:SPICE,EN:CONDIMENT,EN:SUNFLOWER-OIL,EN:NATURAL-COLOURS,EN:COLOUR,EN:BEETROOT,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:PAPRIKA,EN:TURMERIC",0.5778688524590164,"WATER, COCONUT OIL, CASHEW NUTS, LENTIL FLOUR, POTATOE STARCH, VEGAN ARMAGNAC (0,75%), SALT, VEGAN FLAVOURING, SUCROSE, SPICES, SUNFLOWER OIL, NATURAL COLOURING: (TURMERIC, BEETROOT EXTRACT, PAPRIKA)",0.8748717948717949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,1.0,0.8108108108108107,0.8108108108108107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08560794044665014,0.0024731182795698923,0.6206896551724138,0.0,0.0,0.0024731182795698927,0.0,0.0,0.024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUGGETS,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,B,0.16666666666666666,0.6666666666666667,0.24509237875288684,0.0,0.14397163120567377,0.0,0.09190371991247265,0.11636363636363636,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.10810810810810811,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13647642679900746,0.0015053763440860215,0.017241379310344827,0.0,0.0,0.0015053763440860217,0.0,0.0,0.016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARGARINA VEGETAL TRES CUARTOS,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VEGANEAMOS,0.9720930232558139,C,0.3333333333333333,0.5813953488372092,0.6535796766743649,0.0,0.38368794326241135,0.0,0.6564551422319475,0.0,0.0,"SALTY SNACKS,SALTY AND FATTY PRODUCTS",0.9210526315789473,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.8,0.5405405405405406,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001240694789081886,0.0008602150537634409,0.29310344827586204,0.0,0.0,0.000860215053763441,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAW ENERGY COCOA COCOA BEANS,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,UNKNOWN,1.0,0.15503875968992248,0.22575057736720555,0.0,0.1326241134751773,0.0,0.060175054704595186,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.4594594594594595,0.4594594594594595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03722084367245658,6.236559139784946e-05,0.05172413793103448,0.0,0.0,6.236559139784946e-05,0.0,0.0,0.23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALLETAS RELIEVE,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VEGANEAMOS,0.9720930232558139,C,0.3333333333333333,0.5348837209302326,0.5750577367205543,0.0,0.33758865248226955,0.0,0.19584245076586432,0.0,0.0,"SUGARY SNACKS,BISCUITS AND CAKES",0.9473684210526315,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.8,0.6486486486486487,0.6486486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707196029776675,0.0015913978494623655,0.05862068965517241,0.0,0.0,0.0015913978494623657,0.0,0.0,0.21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLVORONES,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VEGANEAMOS,0.9720930232558139,UNKNOWN,1.0,0.15503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SUGARY SNACKS,SWEETS",1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.24324324324324326,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMATE FRITO,E330 - CITRIC ACID,0.7320261437908497,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAVICHU,0.3581395348837209,B,0.16666666666666666,0.7674418604651163,0.08689376443418013,0.0,0.05106382978723405,0.0,0.03610503282275711,0.0,0.0,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.42105263157894735,0.0,0.0,0.21122948763647445,0.0,"EN:TOMATO-PUREE,EN:VEGETABLE,EN:TOMATO,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:MODIFIED-CORN-STARCH,EN:STARCH,EN:CORN-STARCH,EN:MODIFIED-STARCH,EN:SALT,EN:ACID,ES:PARA-ELABORAR-100-G-DE-PRODUCTO,EN:ONION,EN:ROOT-VEGETABLE,EN:GARLIC,EN:E330",0.49077868852459017,"PURÉ DE TOMATE (160 G PARA ELABORAR 100 G DE PRODUCTO), AZÚCAR, ACEITE DE GIRASOL, ALMIDÓN DE MAÍZ MODIFICADO, HORTALIZAS (CEBOLLA Y AJO), SAL Y ACIDULANTE (ÁCIDO CÍTRICO).",0.5846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.3783783783783784,0.3783783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013647642679900747,0.002064516129032258,0.006896551724137931,0.0,0.0,0.002064516129032258,0.0,0.0,0.069,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALLETAS MARÍA INTEGRAL CON SOJA,"E223 - SODIUM METABISULPHITE,E306 - TOCOPHEROL-RICH EXTRACT,E322 - LECITHINS,E322I - LECITHIN",0.47058823529411764,0.0,"EN:GLUTEN,EN:SOYBEANS",0.4693877551020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPENFOODFACTS-CONTRIBUTORS,0.6,UNKNOWN,1.0,0.15503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,"EN:CEREAL,EN:WHEAT-FLOUR,EN:FLOUR,EN:WHEAT,EN:CEREAL-FLOUR,EN:WHOLE-WHEAT-FLOUR,EN:WHOLEMEAL-FLOUR,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:REFINED-SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:SUNFLOWER-OIL,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:INVERT-SUGAR,EN:MONOSACCHARIDE,EN:WHEY-POWDER,EN:DAIRY,EN:WHEY,EN:SALT,EN:EMULSIFIER,EN:RAISING-AGENT,EN:FLAVOURING,EN:ANTIOXIDANT,EN:SUNFLOWER-LECITHIN,EN:E322,EN:E322I,ES:BICARBORANATO-SODICO-Y-BICARBONATO-AMONICO,EN:E223,EN:E306",0.11577868852459017,"CEREALES (63%) [HARINA DE TRIGO (54%), HARINA INTEGRAL DE TRIGO (9%)), AZÚCAR, ACEITE REFINADO DE GIRASOL (10%),SEMILLAS DE SOJA (5%), AZÚCAR INVERTIDO, SUERO LÁCTEO EN POLVO,SAL, EMULGENTE (LECITINA DE GIRASOL), GASIFICANTES (BICARBORANATO SODICO Y BICARBONATO AMÓNICO), AROMA, ANTIOXIDANTES (METABISULFITO SÓDICO, EXTRACTO RICO EN TOCOFEROLES).",0.14666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.24324324324324326,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALLETA TABLETA CHOCOLATE NEGRO,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VEGANEAMOS,0.9720930232558139,D,0.5,0.40310077519379844,0.5929561200923787,0.0,0.34822695035460993,0.0,0.25164113785557984,0.0,0.0,"SUGARY SNACKS,BISCUITS AND CAKES",0.9473684210526315,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,1.0,0.972972972972973,0.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07568238213399504,0.0016129032258064516,0.24137931034482757,0.0,0.0,0.0016129032258064516,0.0,0.0,0.37,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOCADOS MEDITERRÁNEOS,,0.0,0.0,EN:SOYBEANS,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ELCOCO,0.2,UNKNOWN,1.0,0.15503875968992248,0.16224018475750576,0.0,0.09574468085106384,0.17372488408037096,0.045951859956236324,0.10545454545454544,0.0,,0.0,0.0,0.0,0.05452361149616487,0.0,"EN:WATER,EN:SOY-PROTEIN,EN:PROTEIN,EN:PLANT-PROTEIN,EN:HYDROLYSED-VEGETABLE-PROTEIN,EN:OLIVE-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:SALT,EN:FLAVOURING,EN:DEXTROSE,EN:ADDED-SUGAR,EN:MONOSACCHARIDE,EN:GLUCOSE,EN:SPICE,EN:CONDIMENT,EN:VITAMIN-B12,EN:PAPRIKA,EN:OREGANO,EN:HERB,EN:THYME,EN:BASIL,EN:ONION,EN:VEGETABLE,EN:ROOT-VEGETABLE,ES:PIMIENTA-PLANCA,ES:ADO,EN:CAYENNE-PEPPER,EN:ROSEMARY,EN:GINGER,EN:NUTMEG-NUT,EN:NUTMEG,EN:CARDAMOM",0.6987704918032788,"AGUA 27.2%, PROTEINA DE SOJA CONCENTRADA 26.2%, ACEITE DE OLIVA 5.9%, SAL, AROMATIZANTES, DEXTROSA, ESPECIAS (PIMENTÓN, ORÉGANO, TOMILLO, ALBAHACA, CEBOLLA, PIMIENTA PLANCA, ADO, PIMIENTA DE CAYENA, ROMERO, JENGIBRE, NUEZ DE MOSCADA, CARDAMOMO), VITAMINA B12",0.07076923076923076,0.0,0.0,0.0009767441860465116,0.0,0.28911564625850344,0.0,0.0,0.0,A,0.2,0.16216216216216217,0.16216216216216217,0.0,0.0,0.0,0.0,0.023749999999999997,0.0,0.0,0.0,0.0,0.22332506203473948,0.003010752688172043,0.01206896551724138,0.0,0.0,0.0030107526881720434,0.0,0.0,0.002,,0.0,0.0,0.0,1.9047619047619045e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16637478108581438
ESCALOPE FAUX MAGE,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,UNKNOWN,1.0,0.15503875968992248,0.28493071593533487,0.0,0.16737588652482271,0.0,0.12363238512035012,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.43243243243243246,0.43243243243243246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028535980148883373,0.002150537634408602,0.049999999999999996,0.0,0.0,0.0021505376344086026,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHOCOLATE SPRINKLES,"E322 - LECITHINS,E322I - LECITHIN",0.630718954248366,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0014999999999999998,0.0,0.32,0.0,OPENFOOD-CH-IMPORT,0.5953488372093023,UNKNOWN,1.0,0.15503875968992248,0.5225173210161663,0.0,0.3049645390070922,0.5595054095826894,0.16411378555798686,0.1290909090909091,0.0,"SUGARY SNACKS,CHOCOLATE PRODUCTS",0.9736842105263157,0.0,0.0,0.0,0.0,"EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:FAT-REDUCED-COCOA,EN:COCOA,EN:COCOA-BUTTER,EN:EMULSIFIER,EN:FLAVOURING,EN:E322I,EN:E322",0.4252049180327869,"SUGAR, FAT-REDUCED COCOA, COCOA BUTTER, EMULSIFIER: LECITHIN (CONTAINS SOY), FLAVOURING, COCOA: 32% MINIMUM,",0.6820512820512821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.8,0.7297297297297298,0.7297297297297298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062034739454094295,0.0,0.15172413793103448,0.0,0.0,0.0,0.0,0.0,0.64,MILK,0.6574585635359116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORTILLA NACHOS,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,B,0.16666666666666666,0.6666666666666667,0.27915704387990764,0.0,0.16382978723404257,0.0,0.10940919037199125,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,ES:NACHO-FRIED-PROTEIN-DIPPERS-IN-A-CRUNCHY-TORTILLA-COATING,0.8504098360655739,"NACHO FRIED PROTEIN DIPPERS IN A CRUNCHY TORTILLA COATING,",0.49641025641025643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.3783783783783784,0.3783783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06575682382133995,0.002795698924731183,0.01896551724137931,0.0,0.0,0.0027956989247311832,0.0,0.0,0.012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JODEKOEKEN,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VEGANEAMOS,0.9720930232558139,UNKNOWN,1.0,0.15503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.24324324324324326,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
